PUCNUMBER,NOMBRE,CLASE,GRUPO,CUENTA,SUBCUENTA,CLASE_NOMBRE,GRUPO_NOMBRE,CUENTA_NOMBRE,SUBCUENTA_NOMBRE
180510,BIBLIOTECAS,1,18,1805,180510,ACTIVO,OTROS ACTIVOS,BIENES DE ARTE Y CULTURA,BIBLIOTECAS
180595,OTROS,1,18,1805,180595,ACTIVO,OTROS ACTIVOS,BIENES DE ARTE Y CULTURA,OTROS
180599,AJUSTES POR INFLACION,1,18,1805,180599,ACTIVO,OTROS ACTIVOS,BIENES DE ARTE Y CULTURA,AJUSTES POR INFLACION
189505,MAQUINAS PORTEADORAS,1,18,1895,189505,ACTIVO,OTROS ACTIVOS,DIVERSOS,MAQUINAS PORTEADORAS
189510,BIENES ENTREGADOS EN COMODATO,1,18,1895,189510,ACTIVO,OTROS ACTIVOS,DIVERSOS,BIENES ENTREGADOS EN COMODATO
189515,AMORTIZACION ACUMULADA DE BIENES ENTREGADOS EN COMODATO (CR),1,18,1895,189515,ACTIVO,OTROS ACTIVOS,DIVERSOS,AMORTIZACION ACUMULADA DE BIENES ENTREGADOS EN COMODATO (CR)
189520,BIENES RECIBIDOS EN PAGO,1,18,1895,189520,ACTIVO,OTROS ACTIVOS,DIVERSOS,BIENES RECIBIDOS EN PAGO
189525,DERECHOS SUCESORALES,1,18,1895,189525,ACTIVO,OTROS ACTIVOS,DIVERSOS,DERECHOS SUCESORALES
189530,ESTAMPILLAS,1,18,1895,189530,ACTIVO,OTROS ACTIVOS,DIVERSOS,ESTAMPILLAS
189595,OTROS,1,18,1895,189595,ACTIVO,OTROS ACTIVOS,DIVERSOS,OTROS
189599,AJUSTES POR INFLACION,1,18,1895,189599,ACTIVO,OTROS ACTIVOS,DIVERSOS,AJUSTES POR INFLACION
189905,BIENES DE ARTE Y CULTURA,1,18,1899,189905,ACTIVO,OTROS ACTIVOS,PROVISIONES,BIENES DE ARTE Y CULTURA
189995,DIVERSOS,1,18,1899,189995,ACTIVO,OTROS ACTIVOS,PROVISIONES,DIVERSOS
190505,ACCIONES,1,19,1905,190505,ACTIVO,VALORIZACIONES,DE INVERSIONES,ACCIONES
190510,CUOTAS O PARTES DE INTERES SOCIAL,1,19,1905,190510,ACTIVO,VALORIZACIONES,DE INVERSIONES,CUOTAS O PARTES DE INTERES SOCIAL
190515,DERECHOS FIDUCIARIOS,1,19,1905,190515,ACTIVO,VALORIZACIONES,DE INVERSIONES,DERECHOS FIDUCIARIOS
191004,TERRENOS,1,19,1910,191004,ACTIVO,VALORIZACIONES,DE PROPIEDADES PLANTA Y EQUIPO,TERRENOS
191006,MATERIALES PROYECTOS PETROLEROS,1,19,1910,191006,ACTIVO,VALORIZACIONES,DE PROPIEDADES PLANTA Y EQUIPO,MATERIALES PROYECTOS PETROLEROS
191008,CONSTRUCCIONES Y EDIFICACIONES,1,19,1910,191008,ACTIVO,VALORIZACIONES,DE PROPIEDADES PLANTA Y EQUIPO,CONSTRUCCIONES Y EDIFICACIONES
191012,MAQUINARIA Y EQUIPO,1,19,1910,191012,ACTIVO,VALORIZACIONES,DE PROPIEDADES PLANTA Y EQUIPO,MAQUINARIA Y EQUIPO
191016,EQUIPO DE OFICINA,1,19,1910,191016,ACTIVO,VALORIZACIONES,DE PROPIEDADES PLANTA Y EQUIPO,EQUIPO DE OFICINA
191020,EQUIPO DE COMPUTACION Y COMUNICACION,1,19,1910,191020,ACTIVO,VALORIZACIONES,DE PROPIEDADES PLANTA Y EQUIPO,EQUIPO DE COMPUTACION Y COMUNICACION
191024,EQUIPO MEDICO CIENTIFICO,1,19,1910,191024,ACTIVO,VALORIZACIONES,DE PROPIEDADES PLANTA Y EQUIPO,EQUIPO MEDICO CIENTIFICO
191028,EQUIPO DE HOTELES Y RESTAURANTES,1,19,1910,191028,ACTIVO,VALORIZACIONES,DE PROPIEDADES PLANTA Y EQUIPO,EQUIPO DE HOTELES Y RESTAURANTES
191032,FLOTA Y EQUIPO DE TRANSPORTE,1,19,1910,191032,ACTIVO,VALORIZACIONES,DE PROPIEDADES PLANTA Y EQUIPO,FLOTA Y EQUIPO DE TRANSPORTE
191036,FLOTA Y EQUIPO FLUVIAL Y/O MARITIMO,1,19,1910,191036,ACTIVO,VALORIZACIONES,DE PROPIEDADES PLANTA Y EQUIPO,FLOTA Y EQUIPO FLUVIAL Y/O MARITIMO
191040,FLOTA Y EQUIPO AEREO,1,19,1910,191040,ACTIVO,VALORIZACIONES,DE PROPIEDADES PLANTA Y EQUIPO,FLOTA Y EQUIPO AEREO
191044,FLOTA Y EQUIPO FERREO,1,19,1910,191044,ACTIVO,VALORIZACIONES,DE PROPIEDADES PLANTA Y EQUIPO,FLOTA Y EQUIPO FERREO
191048,ACUEDUCTOS PLANTAS Y REDES,1,19,1910,191048,ACTIVO,VALORIZACIONES,DE PROPIEDADES PLANTA Y EQUIPO,ACUEDUCTOS PLANTAS Y REDES
191052,ARMAMENTO DE VIGILANCIA,1,19,1910,191052,ACTIVO,VALORIZACIONES,DE PROPIEDADES PLANTA Y EQUIPO,ARMAMENTO DE VIGILANCIA
191056,ENVASES Y EMPAQUES,1,19,1910,191056,ACTIVO,VALORIZACIONES,DE PROPIEDADES PLANTA Y EQUIPO,ENVASES Y EMPAQUES
191060,PLANTACIONES AGRICOLAS Y FORESTALES,1,19,1910,191060,ACTIVO,VALORIZACIONES,DE PROPIEDADES PLANTA Y EQUIPO,PLANTACIONES AGRICOLAS Y FORESTALES
191064,VIAS DE COMUNICACION,1,19,1910,191064,ACTIVO,VALORIZACIONES,DE PROPIEDADES PLANTA Y EQUIPO,VIAS DE COMUNICACION
191068,MINAS Y CANTERAS,1,19,1910,191068,ACTIVO,VALORIZACIONES,DE PROPIEDADES PLANTA Y EQUIPO,MINAS Y CANTERAS
191072,POZOS ARTESIANOS,1,19,1910,191072,ACTIVO,VALORIZACIONES,DE PROPIEDADES PLANTA Y EQUIPO,POZOS ARTESIANOS
191076,YACIMIENTOS,1,19,1910,191076,ACTIVO,VALORIZACIONES,DE PROPIEDADES PLANTA Y EQUIPO,YACIMIENTOS
191080,SEMOVIENTES,1,19,1910,191080,ACTIVO,VALORIZACIONES,DE PROPIEDADES PLANTA Y EQUIPO,SEMOVIENTES
199505,BIENES DE ARTE Y CULTURA,1,19,1995,199505,ACTIVO,VALORIZACIONES,DE OTROS ACTIVOS,BIENES DE ARTE Y CULTURA
199510,BIENES ENTREGADOS EN COMODATO,1,19,1995,199510,ACTIVO,VALORIZACIONES,DE OTROS ACTIVOS,BIENES ENTREGADOS EN COMODATO
199515,BIENES RECIBIDOS EN PAGO,1,19,1995,199515,ACTIVO,VALORIZACIONES,DE OTROS ACTIVOS,BIENES RECIBIDOS EN PAGO
199520,INVENTARIO DE SEMOVIENTES,1,19,1995,199520,ACTIVO,VALORIZACIONES,DE OTROS ACTIVOS,INVENTARIO DE SEMOVIENTES
510503,SALARIO INTEGRAL,5,51,5105,510503,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,GASTOS DE PERSONAL,SALARIO INTEGRAL
510506,SUELDOS,5,51,5105,510506,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,GASTOS DE PERSONAL,SUELDOS
510512,JORNALES,5,51,5105,510512,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,GASTOS DE PERSONAL,JORNALES
510515,HORAS EXTRAS Y RECARGOS,5,51,5105,510515,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,GASTOS DE PERSONAL,HORAS EXTRAS Y RECARGOS
510518,COMISIONES,5,51,5105,510518,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,GASTOS DE PERSONAL,COMISIONES
510521,VIÁTICOS,5,51,5105,510521,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,GASTOS DE PERSONAL,VIÁTICOS
510524,INCAPACIDADES,5,51,5105,510524,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,GASTOS DE PERSONAL,INCAPACIDADES
510527,AUXILIO DE TRANSPORTE,5,51,5105,510527,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,GASTOS DE PERSONAL,AUXILIO DE TRANSPORTE
510530,CESANTÍAS,5,51,5105,510530,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,GASTOS DE PERSONAL,CESANTÍAS
510533,INTERESES SOBRE CESANTÍAS,5,51,5105,510533,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,GASTOS DE PERSONAL,INTERESES SOBRE CESANTÍAS
510536,PRIMA DE SERVICIOS,5,51,5105,510536,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,GASTOS DE PERSONAL,PRIMA DE SERVICIOS
510539,VACACIONES,5,51,5105,510539,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,GASTOS DE PERSONAL,VACACIONES
510542,PRIMAS EXTRALEGALES,5,51,5105,510542,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,GASTOS DE PERSONAL,PRIMAS EXTRALEGALES
510545,AUXILIOS,5,51,5105,510545,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,GASTOS DE PERSONAL,AUXILIOS
510548,BONIFICACIONES,5,51,5105,510548,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,GASTOS DE PERSONAL,BONIFICACIONES
510551,DOTACIÓN Y SUMINISTRO A TRABAJADORES,5,51,5105,510551,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,GASTOS DE PERSONAL,DOTACIÓN Y SUMINISTRO A TRABAJADORES
510554,SEGUROS,5,51,5105,510554,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,GASTOS DE PERSONAL,SEGUROS
510557,CUOTAS PARTES PENSIONES DE JUBILACIÓN,5,51,5105,510557,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,GASTOS DE PERSONAL,CUOTAS PARTES PENSIONES DE JUBILACIÓN
510558,AMORTIZACIÓN CÁLCULO ACTUARIAL PENSIONES DE JUBILACIÓN,5,51,5105,510558,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,GASTOS DE PERSONAL,AMORTIZACIÓN CÁLCULO ACTUARIAL PENSIONES DE JUBILACIÓN
510559,PENSIONES DE JUBILACIÓN,5,51,5105,510559,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,GASTOS DE PERSONAL,PENSIONES DE JUBILACIÓN
510560,INDEMNIZACIONES LABORALES,5,51,5105,510560,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,GASTOS DE PERSONAL,INDEMNIZACIONES LABORALES
510561,AMORTIZACIÓN BONOS PENSIONALES,5,51,5105,510561,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,GASTOS DE PERSONAL,AMORTIZACIÓN BONOS PENSIONALES
510562,AMORTIZACIÓN TÍTULOS PENSIONALES,5,51,5105,510562,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,GASTOS DE PERSONAL,AMORTIZACIÓN TÍTULOS PENSIONALES
510563,CAPACITACIÓN AL PERSONAL,5,51,5105,510563,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,GASTOS DE PERSONAL,CAPACITACIÓN AL PERSONAL
510566,GASTOS DEPORTIVOS Y DE RECREACIÓN,5,51,5105,510566,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,GASTOS DE PERSONAL,GASTOS DEPORTIVOS Y DE RECREACIÓN
510568,"APORTES A ADMINISTRADORAS DE RIESGOS PROFESIONALES, ARP",5,51,5105,510568,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,GASTOS DE PERSONAL,"APORTES A ADMINISTRADORAS DE RIESGOS PROFESIONALES, ARP"
510569,"APORTES A ENTIDADES PROMOTORAS DE SALUD, EPS",5,51,5105,510569,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,GASTOS DE PERSONAL,"APORTES A ENTIDADES PROMOTORAS DE SALUD, EPS"
510570,APORTES A FONDOS DE PENSIONES Y/O CESANTÍAS,5,51,5105,510570,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,GASTOS DE PERSONAL,APORTES A FONDOS DE PENSIONES Y/O CESANTÍAS
510572,APORTES CAJAS DE COMPENSACIÓN FAMILIAR,5,51,5105,510572,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,GASTOS DE PERSONAL,APORTES CAJAS DE COMPENSACIÓN FAMILIAR
510575,APORTES ICBF,5,51,5105,510575,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,GASTOS DE PERSONAL,APORTES ICBF
510578,SENA,5,51,5105,510578,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,GASTOS DE PERSONAL,SENA
510581,APORTES SINDICALES,5,51,5105,510581,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,GASTOS DE PERSONAL,APORTES SINDICALES
510584,GASTOS MÉDICOS Y DROGAS,5,51,5105,510584,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,GASTOS DE PERSONAL,GASTOS MÉDICOS Y DROGAS
510595,OTROS,5,51,5105,510595,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,GASTOS DE PERSONAL,OTROS
510599,AJUSTES POR INFLACIÓN,5,51,5105,510599,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,GASTOS DE PERSONAL,AJUSTES POR INFLACIÓN
511005,JUNTA DIRECTIVA,5,51,5110,511005,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,HONORARIOS,JUNTA DIRECTIVA
511010,REVISORÍA FISCAL,5,51,5110,511010,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,HONORARIOS,REVISORÍA FISCAL
511015,AUDITORÍA EXTERNA,5,51,5110,511015,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,HONORARIOS,AUDITORÍA EXTERNA
511020,AVALÚOS,5,51,5110,511020,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,HONORARIOS,AVALÚOS
511025,ASESORÍA JURÍDICA,5,51,5110,511025,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,HONORARIOS,ASESORÍA JURÍDICA
511030,ASESORÍA FINANCIERA,5,51,5110,511030,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,HONORARIOS,ASESORÍA FINANCIERA
511035,ASESORÍA TÉCNICA,5,51,5110,511035,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,HONORARIOS,ASESORÍA TÉCNICA
511095,OTROS,5,51,5110,511095,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,HONORARIOS,OTROS
511099,AJUSTES POR INFLACIÓN,5,51,5110,511099,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,HONORARIOS,AJUSTES POR INFLACIÓN
511505,INDUSTRIA Y COMERCIO,5,51,5115,511505,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,IMPUESTOS,INDUSTRIA Y COMERCIO
511510,DE TIMBRES,5,51,5115,511510,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,IMPUESTOS,DE TIMBRES
511515,A LA PROPIEDAD RAÍZ,5,51,5115,511515,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,IMPUESTOS,A LA PROPIEDAD RAÍZ
511520,DERECHOS SOBRE INSTRUMENTOS PÚBLICOS,5,51,5115,511520,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,IMPUESTOS,DERECHOS SOBRE INSTRUMENTOS PÚBLICOS
511525,DE VALORIZACIÓN,5,51,5115,511525,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,IMPUESTOS,DE VALORIZACIÓN
511530,DE TURISMO,5,51,5115,511530,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,IMPUESTOS,DE TURISMO
511535,TASA POR UTILIZACIÓN DE PUERTOS,5,51,5115,511535,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,IMPUESTOS,TASA POR UTILIZACIÓN DE PUERTOS
511540,DE VEHÍCULOS,5,51,5115,511540,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,IMPUESTOS,DE VEHÍCULOS
511545,DE ESPECTÁCULOS PÚBLICOS,5,51,5115,511545,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,IMPUESTOS,DE ESPECTÁCULOS PÚBLICOS
511550,CUOTAS DE FOMENTO,5,51,5115,511550,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,IMPUESTOS,CUOTAS DE FOMENTO
511570,IVA DESCONTABLE,5,51,5115,511570,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,IMPUESTOS,IVA DESCONTABLE
511595,OTROS,5,51,5115,511595,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,IMPUESTOS,OTROS
511599,AJUSTES POR INFLACIÓN,5,51,5115,511599,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,IMPUESTOS,AJUSTES POR INFLACIÓN
512005,TERRENOS,5,51,5120,512005,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,ARRENDAMIENTOS,TERRENOS
512010,CONSTRUCCIONES Y EDIFICACIONES,5,51,5120,512010,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,ARRENDAMIENTOS,CONSTRUCCIONES Y EDIFICACIONES
512015,MAQUINARIA Y EQUIPO,5,51,5120,512015,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,ARRENDAMIENTOS,MAQUINARIA Y EQUIPO
512020,EQUIPO DE OFICINA,5,51,5120,512020,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,ARRENDAMIENTOS,EQUIPO DE OFICINA
512025,EQUIPO DE COMPUTACIÓN Y COMUNICACIÓN,5,51,5120,512025,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,ARRENDAMIENTOS,EQUIPO DE COMPUTACIÓN Y COMUNICACIÓN
512030,EQUIPO MÉDICO-CIENTÍFICO,5,51,5120,512030,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,ARRENDAMIENTOS,EQUIPO MÉDICO-CIENTÍFICO
512035,EQUIPO DE HOTELES Y RESTAURANTES,5,51,5120,512035,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,ARRENDAMIENTOS,EQUIPO DE HOTELES Y RESTAURANTES
512040,FLOTA Y EQUIPO DE TRANSPORTE,5,51,5120,512040,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,ARRENDAMIENTOS,FLOTA Y EQUIPO DE TRANSPORTE
512045,FLOTA Y EQUIPO FLUVIAL Y/O MARÍTIMO,5,51,5120,512045,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,ARRENDAMIENTOS,FLOTA Y EQUIPO FLUVIAL Y/O MARÍTIMO
512050,FLOTA Y EQUIPO AÉREO,5,51,5120,512050,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,ARRENDAMIENTOS,FLOTA Y EQUIPO AÉREO
512055,FLOTA Y EQUIPO FÉRREO,5,51,5120,512055,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,ARRENDAMIENTOS,FLOTA Y EQUIPO FÉRREO
512060,"ACUEDUCTOS, PLANTAS Y REDES",5,51,5120,512060,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,ARRENDAMIENTOS,"ACUEDUCTOS, PLANTAS Y REDES"
512065,AERÓDROMOS,5,51,5120,512065,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,ARRENDAMIENTOS,AERÓDROMOS
512070,SEMOVIENTES,5,51,5120,512070,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,ARRENDAMIENTOS,SEMOVIENTES
512095,OTROS,5,51,5120,512095,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,ARRENDAMIENTOS,OTROS
512099,AJUSTES POR INFLACIÓN,5,51,5120,512099,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,ARRENDAMIENTOS,AJUSTES POR INFLACIÓN
512505,CONTRIBUCIONES,5,51,5125,512505,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,CONTRIBUCIONES Y AFILIACIONES,CONTRIBUCIONES
512510,AFILIACIONES Y SOSTENIMIENTO,5,51,5125,512510,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,CONTRIBUCIONES Y AFILIACIONES,AFILIACIONES Y SOSTENIMIENTO
512599,AJUSTES POR INFLACIÓN,5,51,5125,512599,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,CONTRIBUCIONES Y AFILIACIONES,AJUSTES POR INFLACIÓN
513005,MANEJO,5,51,5130,513005,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,SEGUROS,MANEJO
513010,CUMPLIMIENTO,5,51,5130,513010,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,SEGUROS,CUMPLIMIENTO
513015,CORRIENTE DÉBIL,5,51,5130,513015,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,SEGUROS,CORRIENTE DÉBIL
513020,VIDA COLECTIVA,5,51,5130,513020,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,SEGUROS,VIDA COLECTIVA
513025,INCENDIO,5,51,5130,513025,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,SEGUROS,INCENDIO
513030,TERREMOTO,5,51,5130,513030,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,SEGUROS,TERREMOTO
513035,SUSTRACCIÓN Y HURTO,5,51,5130,513035,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,SEGUROS,SUSTRACCIÓN Y HURTO
513040,FLOTA Y EQUIPO DE TRANSPORTE,5,51,5130,513040,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,SEGUROS,FLOTA Y EQUIPO DE TRANSPORTE
513045,FLOTA Y EQUIPO FLUVIAL Y/O MARÍTIMO,5,51,5130,513045,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,SEGUROS,FLOTA Y EQUIPO FLUVIAL Y/O MARÍTIMO
513050,FLOTA Y EQUIPO AÉREO,5,51,5130,513050,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,SEGUROS,FLOTA Y EQUIPO AÉREO
513055,FLOTA Y EQUIPO FÉRREO,5,51,5130,513055,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,SEGUROS,FLOTA Y EQUIPO FÉRREO
513060,RESPONSABILIDAD CIVIL Y EXTRACONTRACTUAL,5,51,5130,513060,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,SEGUROS,RESPONSABILIDAD CIVIL Y EXTRACONTRACTUAL
513065,VUELO,5,51,5130,513065,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,SEGUROS,VUELO
513070,ROTURA DE MAQUINARIA,5,51,5130,513070,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,SEGUROS,ROTURA DE MAQUINARIA
513075,OBLIGATORIO ACCIDENTE DE TRÁNSITO,5,51,5130,513075,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,SEGUROS,OBLIGATORIO ACCIDENTE DE TRÁNSITO
513080,LUCRO CESANTE,5,51,5130,513080,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,SEGUROS,LUCRO CESANTE
513085,TRANSPORTE DE MERCANCÍA,5,51,5130,513085,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,SEGUROS,TRANSPORTE DE MERCANCÍA
513095,OTROS,5,51,5130,513095,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,SEGUROS,OTROS
513099,AJUSTES POR INFLACIÓN,5,51,5130,513099,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,SEGUROS,AJUSTES POR INFLACIÓN
513505,ASEO Y VIGILANCIA,5,51,5135,513505,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,SERVICIOS,ASEO Y VIGILANCIA
513510,TEMPORALES,5,51,5135,513510,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,SERVICIOS,TEMPORALES
513515,ASISTENCIA TÉCNICA,5,51,5135,513515,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,SERVICIOS,ASISTENCIA TÉCNICA
513520,PROCESAMIENTO ELECTRÓNICO DE DATOS,5,51,5135,513520,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,SERVICIOS,PROCESAMIENTO ELECTRÓNICO DE DATOS
513525,ACUEDUCTO Y ALCANTARILLADO,5,51,5135,513525,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,SERVICIOS,ACUEDUCTO Y ALCANTARILLADO
513530,ENERGÍA ELÉCTRICA,5,51,5135,513530,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,SERVICIOS,ENERGÍA ELÉCTRICA
513535,TELÉFONO,5,51,5135,513535,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,SERVICIOS,TELÉFONO
513540,"CORREO, PORTES Y TELEGRAMAS",5,51,5135,513540,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,SERVICIOS,"CORREO, PORTES Y TELEGRAMAS"
513545,FAX Y TÉLEX,5,51,5135,513545,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,SERVICIOS,FAX Y TÉLEX
513550,"TRANSPORTE, FLETES Y ACARREOS",5,51,5135,513550,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,SERVICIOS,"TRANSPORTE, FLETES Y ACARREOS"
513555,GAS,5,51,5135,513555,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,SERVICIOS,GAS
513595,OTROS,5,51,5135,513595,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,SERVICIOS,OTROS
513599,AJUSTES POR INFLACIÓN,5,51,5135,513599,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,SERVICIOS,AJUSTES POR INFLACIÓN
514005,NOTARIALES,5,51,5140,514005,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,GASTOS LEGALES,NOTARIALES
514010,REGISTRO MERCANTIL,5,51,5140,514010,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,GASTOS LEGALES,REGISTRO MERCANTIL
514015,TRÁMITES Y LICENCIAS,5,51,5140,514015,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,GASTOS LEGALES,TRÁMITES Y LICENCIAS
514020,ADUANEROS,5,51,5140,514020,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,GASTOS LEGALES,ADUANEROS
514025,CONSULARES,5,51,5140,514025,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,GASTOS LEGALES,CONSULARES
514095,OTROS,5,51,5140,514095,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,GASTOS LEGALES,OTROS
514099,AJUSTES POR INFLACIÓN,5,51,5140,514099,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,GASTOS LEGALES,AJUSTES POR INFLACIÓN
514505,TERRENOS,5,51,5145,514505,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,MANTENIMIENTO Y REPARACIONES,TERRENOS
514510,CONSTRUCCIONES Y EDIFICACIONES,5,51,5145,514510,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,MANTENIMIENTO Y REPARACIONES,CONSTRUCCIONES Y EDIFICACIONES
514515,MAQUINARIA Y EQUIPO,5,51,5145,514515,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,MANTENIMIENTO Y REPARACIONES,MAQUINARIA Y EQUIPO
514520,EQUIPO DE OFICINA,5,51,5145,514520,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,MANTENIMIENTO Y REPARACIONES,EQUIPO DE OFICINA
514525,EQUIPO DE COMPUTACIÓN Y COMUNICACIÓN,5,51,5145,514525,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,MANTENIMIENTO Y REPARACIONES,EQUIPO DE COMPUTACIÓN Y COMUNICACIÓN
514530,EQUIPO MÉDICO-CIENTÍFICO,5,51,5145,514530,GASTOS,OPERACIONALES DE ADMINISTRACIÓN,MANTENIMIENTO Y REPARACIONES,EQUIPO MÉDICO-CIENTÍFICO
